GrLivArea,SalePrice
0.077752386,-0.132877834
0.446837452,0.151859381
-0.008306309,-0.056750081
-0.031728092,-0.121525718
-0.106161903,0.068413311
-0.032555508,-0.026333604
0.007575086,-0.033992327
-0.027404879,-0.050629165
-0.01865735,-0.182581621
-0.107643126,-0.003118054
-0.20504116,0.225668486
-0.086318714,0.011181854
0.023233568,0.006957348
-0.212944735,0.242209048
0.270871501,0.081411913
-0.029856373,-0.084790585
-0.055193117,-0.05804122
-0.070825869,-0.025965632
0.311656048,0.199693634
-0.189091623,0.198674153
-0.014414388,-0.088205949
-0.032762256,-0.043712148
-0.013964054,-0.113325064
-0.072079382,0.06078367
-0.311917806,0.433377159
-0.069284892,-0.046589484
-0.029779017,0.217706465
-0.20776189,0.371537378
-0.097714212,0.053879422
-0.049983106,-0.078297471
-0.293758119,0.355144893
-0.092312179,0.035872676
-0.018610438,-0.186190418
0.006605075,0.00948737
-0.281284006,0.361892573
-0.035703812,-0.111232052
0.456091808,0.176329704
0.148785781,0.074165574
0.225229985,0.069948528
-0.077348202,-0.049392701
-0.051075714,-0.098973652
-0.07463159,-0.038153027
0.001311764,-0.0732333
0.045922486,-0.038879434
0.338920674,0.10680122
-0.055299057,-0.096741388
-0.082960545,-0.055728581
0.361089407,0.056356532
-0.024229001,0.044531216
0.003474929,0.020417355
0.395684117,0.140638434
-0.074334642,-0.023990793
-0.069089206,-0.071152971
-0.027153642,-0.108472094
-0.024595437,-0.048462998
-0.055525692,0.038954089
-0.037830504,-0.013469605
-0.009798381,-0.270183331
-0.015991535,-0.020090243
-0.01151076,-0.236725673
-0.205356149,0.223462048
-0.059749117,-0.049255139
-0.06096504,-0.136874979
-0.066143524,-0.171079206
-0.124929548,0.068771716
-0.043519876,-0.164378944
-0.049576939,-0.090755799
0.09076305,-0.124480161
-0.068247289,-0.308442545
0.010519448,-0.046637822
0.321723457,0.219079501
-0.015523054,0.028742383
-0.015523054,0.028742383
-0.044679188,-0.04278174
-0.057279395,-0.078688402
-0.095586828,-0.008517232
0.012274733,-0.079447819
-0.01745175,0.066490418
-0.052052546,-0.052905762
0.05702203,0.076444755
-0.039251919,-0.128779213
-0.069185614,-0.035206638
-0.109517567,0.019871735
-0.142136896,0.039551548
-0.074446708,0.151162113
0.502925057,0.300366344
-0.046163752,-0.091056312
-0.005909258,-0.288159211
-0.067027075,0.031173543
-0.104445,-0.002586613
-0.078544869,0.024880866
-0.037756275,-0.143739805
-0.091881147,-0.01631545
-0.111053923,0.048062043
-0.085796698,-0.07014993
-0.082981663,-0.039523714
-0.088117734,-0.016104229
0.046516511,0.100544417
-0.0761653,-0.06221984
-0.055138021,-0.033292105
0.356360651,0.082161746
0.251269852,-0.041760783
-0.089163887,0.002175864
-0.13591217,0.393822624
-0.02100161,-0.144033103
0.068766328,0.00335532
0.039827244,-0.059504409
0.151309501,0.038682057
-0.002848031,-0.045412523
-0.028585468,-0.105075397
0.195806083,-0.098783373
0.041239338,-0.036884584
0.124115639,0.113470576
-0.008610969,-0.165813325
-0.068525718,-0.188440574
0.034519664,-0.153548674
0.303249191,0.123548849
-0.060595653,-0.094119297
0.026010103,-0.080518378
0.067057106,-0.088416739
0.298805707,0.179209722
-0.283692598,0.337010203
-0.181226845,0.138821762
0.108739262,-0.021748695
-0.044166029,-0.118341196
-0.049722823,-0.057475535
-0.072670839,0.002512324
-0.254338726,0.313978511
0.080273175,-0.12129171
-0.039185216,-0.172033265
0.041588449,-0.128513555
0.007647131,-0.101431995
-0.05207127,-0.083401719
-0.067251908,-0.126311137
-0.288877715,0.360138445
-0.30444491,0.369671931
-0.044185617,0.075963156
0.395777381,0.192060948
0.250199759,0.129435117
-0.120505972,0.063652685
0.111987866,0.114663419
0.391590332,0.218150682
-0.025391512,-0.067618372
-0.078457291,-0.047322158
-0.032003084,0.080667026
0.056860885,-0.025219109
0.098399761,-0.012454656
-0.075637255,-0.033549877
-0.064737559,-0.069880876
-0.253693363,0.314811433
-0.058413573,-0.073859744
0.007498139,-0.153428024
0.473416092,0.186610449
0.368833843,0.090647637
-0.047744157,-0.125396878
0.304008901,0.06115367
0.357412461,-0.02004576
-0.01319686,-0.166227529
0.355858645,0.193131248
0.024777239,-0.167609221
-0.029049132,-0.047082309
-0.076054716,-0.004928335
0.099648141,-0.044797173
0.00691472,-0.065170488
-0.200062624,0.193055128
-0.040203012,-0.082357084
-0.033954222,-0.093174362
-0.077876551,-0.137438797
-0.301208168,0.415021037
-0.007493168,-0.128545719
-0.097640441,0.000581112
-0.114216234,-0.039469782
0.046471432,-0.029103914
-0.047243142,-0.083642265
-0.091129982,-0.053954294
-0.052593289,-0.095005732
0.06506431,0.006483468
0.432080886,0.103771859
-0.051966862,-0.16748755
-0.091519903,0.227366765
-0.056283755,-0.208930378
-0.069750204,-0.024909173
0.110524902,-0.145923309
0.135370643,-0.095255995
-0.058413573,-0.073859744
-0.079731692,-0.028565378
-0.052384843,-0.073346556
0.26340454,0.044196976
0.325389258,0.131945483
0.523728219,0.168926802
0.079288844,-0.119269231
0.053031781,-0.145096808
-0.02879734,-0.144290906
-0.067788928,-0.01625915
0.087259807,-0.043871523
-0.038670964,-0.027096392
-0.118992138,-0.007228135
0.032898639,-0.014505867
-0.057218654,-0.052446324
0.110315892,0.045378242
-0.036962421,-0.093037145
-0.01908376,0.050831923
-0.057260352,-0.043073056
-0.058327645,-0.102128478
-0.046379786,-0.057053333
-0.163262833,0.102744931
-0.35333641,0.485520273
-0.064696994,-0.069713597
-0.099231067,0.047660489
-0.010138991,-0.051347092
-0.015281117,-0.004183891
-0.049892648,-0.037900425
-0.042493179,-0.067199327
0.045842053,-0.01232102
-0.036966871,-0.002664537
0.109566763,-0.020492534
0.611186809,0.271195916
-0.077269143,-0.023747608
0.30383125,0.076256647
-0.04392002,-0.047859196
-0.051339862,-0.097644756
-0.048425255,-0.083864703
-0.200691852,0.211336508
0.065161286,0.009847109
-0.048434789,-0.246502527
-0.080199506,-0.038886912
-0.035785512,-0.098978277
-0.041247384,-0.073698726
-0.031700228,-0.035430207
0.11294275,-0.060230963
0.003494065,-0.072145433
0.250730695,0.050453231
-0.339281184,0.445378874
0.012444265,-0.124599944
-0.041469374,-0.064009607
-0.026182915,0.006917741
0.518091609,0.224894522
-0.238988902,0.242007154
-0.069699415,-0.034510314
-0.11095203,-0.015849439
-0.105395745,0.015867285
0.129929522,0.039214262
0.05480723,0.007719589
0.138525645,0.064109383
-0.018365915,-0.137871451
-0.064982923,-0.005404133
-0.040218598,-0.054826465
-0.018083872,0.054448061
-0.047447431,-0.027333313
-0.073570604,-0.045629838
-0.278686599,0.319193347
-0.101078921,0.054174139
0.056845663,-0.087216794
-0.413664026,0.579044168
0.155796697,-0.033371091
-0.384110039,0.514723806
-0.042880469,-0.033465347
-0.044955841,-0.061009105
0.004822182,-0.118249513
-0.09211986,0.070690223
0.27446492,0.1341666
-0.067935726,-0.020821002
0.154175474,0.002020999
-0.077604215,-0.049221305
-0.25733991,0.286351182
-0.115369835,0.053439575
0.196718875,-0.003236958
0.431530034,0.210583807
0.047153358,-0.151717593
0.416578018,0.19271897
-0.032325546,-0.016853254
0.35849646,0.071529497
0.060972521,-0.039182021
-0.063965597,-0.040577455
0.012356184,-0.084824577
-0.122452633,0.032839021
-0.041392047,-0.109048229
-0.065403501,-0.046417834
0.312868124,0.104324734
0.358645219,0.25955811
-0.070228026,-0.04012638
-0.019084233,-0.067316988
0.010036861,-0.067568341
0.238969414,0.13370545
0.212965926,0.059515466
-0.051546458,-0.2933656
0.061302877,-0.077925234
0.096733483,-0.024508176
0.365124933,0.304677745
-0.053213398,-0.079243589
-0.008189344,-0.075770277
-0.039291143,-0.052566826
0.332496329,0.16066897
-0.045962451,-0.160557138
-0.036293447,-0.103331223
-0.252234036,0.223173041
0.035249465,-0.19642722
-0.044745804,-0.138395932
-0.091015052,-0.008728607
-0.033220461,-0.007488052
-0.312391634,0.399363327
-0.284249548,0.339485988
0.022248451,-0.018708355
-0.335202078,0.440345699
-0.141453212,-0.069703303
-0.099152465,0.034184945
0.017450578,0.002732326
0.002224597,-0.163349152
-0.021323742,-0.009877275
-0.031613846,-0.226995833
-0.407329124,0.569205891
0.033409736,-0.144321797
-0.320967958,0.411092354
0.085809524,-0.012336819
0.164967665,-0.018015278
0.06404991,-0.121300475
-0.080409278,-0.028604173
0.00216316,-0.14146652
0.347781264,0.014395499
-0.015741702,-0.164515064
0.216017919,0.060305848
-0.060157672,-0.069567497
-0.020626268,-0.260645948
-0.026817291,-0.109339813
0.023010011,-0.240579982
-0.030767602,0.183322895
-0.039730283,-0.033098791
-0.014078313,0.016141712
-0.123476331,-0.212979759
-0.02057282,-0.088274483
-0.060314626,-0.046324646
0.047403891,-0.091643105
0.057676471,-0.09554979
0.392800585,0.01927452
0.411154471,0.088981456
-0.082991826,-0.039415664
-0.083106667,-0.05764096
0.100448725,-0.069316365
-0.044415791,-0.075094556
0.066725189,0.043938122
-0.078432808,0.003427464
-0.022773786,-0.061077958
-0.200589026,0.228770896
-0.031725991,-0.042860863
-0.075614034,-0.026481272
-0.225913728,0.229546132
-0.121399128,0.071819861
-0.042479361,-0.06683503
-0.017634195,0.290338845
-0.02020353,-0.107126821
-0.046801539,-0.004759653
-0.245472304,0.29606377
-0.388995956,0.535084301
-0.046889374,-0.088785323
-0.262825659,0.274499274
0.241784131,0.06832491
0.124929979,0.010458617
0.183001392,-0.073533504
0.044769078,-0.080802746
-0.129114212,0.098585796
-0.02263719,-0.175317028
-0.037158127,0.031699083
0.442408804,0.185330311
-0.068766179,-0.101743751
-0.089047478,0.007593524
0.483624633,0.121513465
-0.06128602,-0.159949352
0.035602051,0.06454967
-0.058050681,-0.028898743
-0.063415238,-0.057896623
0.159451762,-0.038436096
0.172652506,0.103973939
-0.15352273,0.11387596
0.02439372,-0.049999573
0.249833064,0.16004209
-0.008460082,-0.004439565
0.474671972,0.154941659
-0.073506736,-0.102413864
-0.052739487,0.000387309
-0.05388429,-0.038421091
-0.064759303,-0.000685369
0.005175837,-0.079021319
0.010769598,-0.183614419
-0.070366639,0.085914434
-0.001473711,0.027440093
-0.009840525,-0.133337181
-0.06259146,-0.078675066
-0.10099653,0.01542775
0.428218378,0.055816703
-0.108051083,0.015959301
0.027038681,-0.168920536
-0.010235581,-0.067386329
-0.071138742,-0.027908417
0.178433202,4.12E-05
0.028767422,-0.046436028
0.500854178,0.210166234
-0.003067195,-0.088511702
-0.035771969,-0.090699366
-0.045915794,-0.121713097
0.455605655,0.291635624
0.078587281,-0.051546664
0.034654843,-0.116920179
-0.082273605,0.013384029
0.377721194,0.134206433
-0.125395179,0.16537165
0.002325527,0.013229607
-0.07032934,-0.166110125
-0.028217354,-0.048870716
0.047981769,-0.007541438
0.252531886,0.06494785
0.021190047,-0.111454088
-0.135660695,0.077459341
-0.043713311,-0.137352058
-0.031345362,-0.066039537
-0.020570417,-0.072885371
0.457607552,0.230694018
-0.049043432,-0.05275072
0.09940649,0.018512105
0.056143578,-0.007766067
-0.006295839,-0.146503821
0.073950276,-0.055555361
-0.033810101,-0.017701375
0.108378473,-0.019457358
0.063711025,0.011086771
-0.057890016,-0.062650272
0.262039062,0.19801127
-0.127059564,0.054503742
-0.35526493,0.476049886
0.010515871,0.0002063
0.305465139,0.08405757
-0.405953772,0.545164472
-0.073516183,-0.017444598
0.122163354,0.070451839
-0.033910335,-0.123038609
0.040997903,0.043707311
-0.020900967,-0.304113369
-0.040824776,-0.177488514
-0.054278391,-0.084506386
0.058286054,-0.190717595
-0.117972966,0.042185551
-0.077849202,-0.016469803
0.051815301,-0.028928193
-0.097983376,0.159691488
-0.062381671,-0.044097196
0.014796855,-0.051592918
0.014615735,-0.072924385
0.030682299,-0.060321469
0.021271993,-0.176747695
-0.027171186,-0.116833148
-0.060608722,-0.053150814
0.008344361,-0.050658836
0.189345073,0.01421575
0.568895056,0.146592078
-0.05732612,-0.10769053
0.029522355,-0.143387782
-0.059653878,-0.04116546
-0.018670161,-0.113320596
-0.205813562,0.218377024
-0.120629121,0.067696547
-0.034470567,-0.066959007
-0.030099543,0.005404478
-0.003102431,-0.13375983
-0.087615534,-0.118343254
-0.01244224,0.064370945
0.061639147,-0.058477081
-0.046426065,-0.120082771
0.210672065,0.064668749
0.308063861,0.258412361
-0.077763082,-0.005903703
-0.121363172,-0.028104762
-0.193722865,0.145213723
-0.039449561,-0.053549867
-0.153615178,0.125591766
0.009855547,-0.078790837
-0.204695433,0.235044462
0.422336412,0.147118972
-0.072858619,0.020622094
-0.10923611,0.041894292
0.189886492,0.059894994
-0.068745737,-0.011808737
-0.162024582,0.141891485
0.042844225,-0.042173356
0.078837182,0.028124731
-0.093079025,0.030430554
0.343245855,0.137874385
0.064718962,-0.114849456
0.004820524,-0.091135362
0.104917582,-0.042187982
0.381337148,0.030804886
0.068486166,-0.094813242
0.038309921,0.040572011
-0.04322505,-0.117036354
-0.108098991,0.001193092
-0.026517818,-0.081421738
-0.014863298,-0.144724977
0.047080494,-0.108183286
-0.037482931,-0.148370488
-0.056366554,-0.0815217
-0.135700851,0.018416131
0.14716596,0.073341116
-0.089411461,-0.062768119
-0.023484066,-0.164639871
-0.002157563,-0.079775479
-0.017166404,-0.023567585
-0.075859856,-0.094429674
-0.02514813,-0.096944877
-0.022799925,-0.110986674
0.017916084,-0.068581715
-0.020576948,-0.046224561
-0.068157884,-0.003481881
0.43942764,0.121424567
-0.028752709,-0.052375618
-0.032891835,-0.15285763
-0.023288656,-0.086305166
-0.04881769,-0.110332691
-0.027419008,-0.037268683
0.225804753,0.16674065
0.430357736,0.097412498
-0.003383586,-0.064971081
-0.126704105,-0.084972463
0.251023285,-0.030838904
0.074445137,-0.0932961
-0.053636287,-0.103123284
0.202378187,0.074293644
-0.093655774,-0.013768731
-0.038913887,-0.027877891
-0.004379748,-0.002585107
-0.065060799,0.059203115
0.461963335,0.261352502
-0.038703555,-0.049825403
-0.029488985,-0.079320755
-0.024433353,-0.138315774
-0.073612616,-0.026355236
-0.031407028,-0.117197913
-0.010863226,-0.072032187
-0.158067062,0.14853656
-0.056314183,-0.044513983
-0.054271762,-0.045839384
0.555744239,0.197514899
-0.118323132,-0.026910428
-0.078729596,-0.044928181
0.078547766,-0.030890182
-0.021314302,-0.166622499
-0.11078508,0.010828444
-0.046835476,-0.109067678
0.359531155,0.127145737
0.074769993,-0.078773184
0.033669692,-0.015717827
-0.284574389,0.329422613
0.038474092,-0.222987136
0.029807433,-0.108352722
0.098513323,-0.099354344
-0.091031575,0.28305586
-0.008978092,-0.059040323
0.036460861,-0.003978132
-0.074497709,-0.050363406
0.328704954,0.061319374
-0.039892173,-0.104897012
0.0368753,-0.162393162
0.243614637,-0.039399329
0.152073936,-0.128456345
0.095055684,-0.013582122
-0.032976872,-0.026496444
-0.030771126,-0.147935149
-0.026698829,0.014137704
0.015452557,0.06342065
-0.060515,-0.05980534
0.21374773,0.0215442
0.178282061,0.038374134
-0.044873344,-0.116760447
-0.005770789,-0.014037035
0.049364281,0.022940319
-0.075613545,-0.18314289
0.002374824,-0.280281999
-0.153308275,0.101347527
-0.080903451,-0.043234407
-0.135846794,-0.024107733
0.048957912,-0.252890774
0.091811757,0.023831533
-0.08759174,-0.03803503
0.200405127,0.022644008
0.164443413,0.14043784
-0.165258216,0.103152856
-0.063161914,0.025846007
0.041527041,-0.039452025
-0.17024042,0.163480571
0.180998478,0.075943503
-0.058183328,0.005316295
-0.108981301,0.019101169
-0.078643694,-0.178751389
0.062924892,-0.03752581
0.481900873,0.270012563
0.143327573,-0.015012803
-0.024608841,-0.088940624
0.01281126,-0.113554223
-0.056731071,-0.08372671
-0.071306563,-0.0421673
0.063310689,-0.015323745
-0.033647105,0.023501658
-0.010594141,-0.19052955
0.247828608,-0.063812084
0.06369468,-0.026379066
-0.083548491,0.010768795
0.146726258,-0.094635807
-0.015276992,-0.154467525
0.032310464,-0.057915381
-0.033275186,-0.152024025
-0.00892043,0.088901006
-0.011546041,-0.193220532
0.00170555,-0.092903502
-0.074801261,0.013557968
-0.057254501,-0.11433767
0.239039527,0.053082292
-0.017020785,-0.07920442
-0.079675973,0.03673416
0.13338268,0.040985431
-0.049107185,-0.055965221
-0.153035292,0.052734958
-0.072513425,-0.029516516
-0.061544108,-0.035507917
-0.046011132,-0.050785194
-0.082202827,-0.083319213
-0.043594166,-0.064823025
-0.046819605,-0.115585046
-0.036518217,-0.169295265
0.003775635,-0.065536583
-0.060293629,-0.063612436
0.034874182,0.07756605
0.005776865,-0.111296472
0.065820286,0.030244997
0.048978782,0.019530907
0.046823492,0.035569935
-0.119021787,0.004220707
0.074441088,0.001185619
-0.094424049,-0.010398459
-0.009462696,-0.072609842
-0.03273602,-0.045973652
-0.074475159,0.112262799
-0.010473176,-0.072673887
-0.340938837,0.44118758
-0.113236863,-0.026810317
0.276416689,0.113468846
0.367417259,0.130421558
0.260962895,0.084038938
0.052278011,-0.07541829
0.03105242,-0.094506687
-0.071328301,-0.047417541
-0.052643193,-0.028510706
-0.041884884,-0.069058358
0.233344374,0.171209655
-0.06418938,-0.018938379
-0.064334588,-0.042744238
-0.070944439,-0.052357991
-0.014313983,-0.027880643
-0.087474091,-0.024563607
-0.072373109,-0.077052936
-0.175420984,0.167878532
-0.060580659,-0.062596825
0.398869706,0.099577702
-0.079039616,-0.035334037
-0.082267885,-0.32585322
-0.014921615,-0.358123617
-0.018355428,-0.081074004
-0.016519264,-0.284844112
-0.106594811,0.004741503
0.058429307,0.012702848
0.370467766,0.113104968
-0.091971777,-0.020675106
0.217599518,0.094322913
-0.065416377,-0.07603154
-0.066160089,-0.18736236
-0.110292793,0.174788858
-0.013592294,-0.076286079
-0.06938053,-0.066796891
-0.090510704,-0.073363862
-0.076722703,-0.030913414
-0.279822112,0.324350129
-0.086747721,-0.089397812
0.024430178,-0.085416597
-0.33897979,0.446355446
-0.079883157,-0.055458121
-0.04809065,0.021353441
-0.070023608,-0.185068492
-0.001786442,-0.006967624
0.139997567,0.018269963
0.378990686,0.148412348
-0.017113263,-0.066898981
-0.08061936,-0.273194853
-0.089746373,-0.061876605
-0.034289767,-0.102087322
-0.188562725,0.108914671
0.048693117,-0.098068201
-0.112591779,0.029477401
-0.366306852,0.488476849
-0.370713927,0.501375661
-0.310514742,0.393257501
-0.20827489,0.26145352
0.39205542,0.087899851
-0.243647381,0.279671622
-0.222896565,0.156657999
-0.076276355,-0.185687889
-0.091523846,-0.025891413
-0.044328704,-0.057293187
-0.038751415,-0.086544522
-0.063983027,-0.215891478
-0.070611767,-0.077452466
-0.080285136,-0.0574826
0.022229396,0.000575828
-0.104925977,0.037647004
0.038332695,-0.101280246
0.080122389,-0.079802132
-0.034683456,-0.096441866
0.431119758,0.252413981
-0.031477875,-0.083551591
-0.017830115,-0.16642015
-0.01842148,-0.041790623
-0.053763369,-0.080948946
0.119600145,-0.019932478
-0.069892736,-0.034575936
-0.039876175,-0.044977708
-0.066177352,0.031939575
-0.086955613,-0.033202784
-0.074275333,-0.136385545
0.051252897,-0.003004818
-0.053214549,-0.132663
-0.058862653,-0.038312769
0.286151735,0.189193788
0.01354361,-0.05720578
-0.048671225,-0.087539974
0.15927699,0.019468565
-0.04757854,-0.038456903
-0.07685206,-0.10726775
-0.096373364,-0.027218758
0.012535607,0.017267574
0.029351443,-0.105946076
0.003732217,-0.111056261
0.064478529,-0.148255244
-0.069023043,0.013967121
-0.006591442,-0.030828142
-0.060255481,-0.032435662
-0.058521068,-0.025962992
-0.063540194,-0.033652901
0.023808646,-0.159788483
-0.254970213,0.312379048
0.090157703,0.018701752
-0.041928388,-0.220373776
-0.045653429,-0.366320619
0.091709829,-0.050718578
0.00082963,-0.026823416
0.001468985,-0.057155874
-0.043560852,-0.144372686
-0.041776093,-0.069165144
-0.063388026,-0.13307622
-0.037338779,-0.056578849
-0.043116948,0.008876081
-0.117475141,-0.042738933
0.230034102,0.057845802
0.007502077,-0.038524079
-0.088806368,-0.122838589
-0.054703662,-0.051272001
-0.074866264,-0.027443088
-0.043357374,-0.273871147
0.391219441,0.215898298
0.311121481,0.101662408
-0.072866757,-0.070350438
-0.037211885,-0.078352289
-0.072215868,0.008247424
0.445406921,-0.033392944
-0.301270121,0.372355843
0.009372599,-0.167580546
-0.004568842,-0.129062808
-0.050687118,-0.09526011
0.384353372,0.142483456
-0.009505148,-0.033079059
-0.050920865,0.005574036
-0.046039193,-0.106850411
-0.006999659,-0.036540528
0.158243032,-0.046755788
-0.001856023,-0.170305807
-0.048613278,-0.082366298
0.0501095,-0.232702769
0.352720881,0.137643559
0.561286957,0.174125455
0.02780075,0.047176268
-0.058740023,-0.104464362
-0.09464103,0.00966617
0.027575187,-0.112193648
-0.044691205,-0.152238061
-0.071969773,-0.026805499
-0.026907374,-0.158257127
-0.083156802,-0.024370789
0.040351351,-0.056128762
-0.046042059,-0.047775642
0.220555186,0.067102191
-0.07937116,-0.000961009
-0.010923584,-0.071401215
-0.057880326,-0.144750308
0.067388589,-0.015238882
0.344988446,0.08494517
-0.084310307,-0.097217738
0.048398253,0.034751463
0.055926977,-0.11912344
-0.034011884,-0.11979597
-0.054077942,-0.056022837
-0.049626099,-0.052562565
-0.020535004,-0.108807498
-0.032899498,-0.051851218
-0.008687511,-0.050815163
-0.078295643,-0.001063243
-0.05244682,-0.042995173
-0.075358449,-0.027848131
0.088637766,-0.203767512
-0.049853126,-0.080741915
-0.112890214,0.056222428
-0.069751649,-0.0406056
-0.031381918,-0.039255926
-0.053412071,-0.017504126
-0.043826701,-0.132831067
0.126318467,0.038861336
0.558037139,0.240190799
-0.027697506,-0.057012436
0.388674869,0.131062369
0.154819272,0.09512262
0.172461511,0.235809308
0.000537711,0.02277928
-0.26331142,0.314263981
-0.077779286,-0.026007603
0.413805103,0.116864956
-0.028025924,-0.152813236
-0.14660814,0.093676966
-0.167420835,0.231145347
-0.049858464,-0.036029154
0.003277987,-0.045603513
0.116924982,-0.062746434
0.081038989,-0.021186299
0.283895807,-0.07491543
-0.013815601,-0.120250816
-0.079139744,-0.065033604
0.00327391,-0.027784215
-0.077548061,-0.240618439
0.178678867,-0.013503113
-0.215577329,0.227697555
0.26392044,0.159365179
0.019775965,-0.066778328
-0.059661844,-0.062893816
-0.024992114,-0.074682796
0.026896313,-0.201574416
-0.099921228,0.089699803
-0.281546602,0.394601746
0.12979236,0.0366991
-0.106978428,0.344815319
-0.070664306,0.102089373
-0.052825173,-0.356057066
-0.004329156,-0.128099598
-0.233568148,0.306000823
-0.03574405,-0.177069876
-0.070503327,-0.014097437
0.010573155,-0.039508762
-0.29694011,0.418363974
-0.118368429,0.204351498
-0.016843289,-0.04769174
-0.097910568,-0.07221872
-0.050503631,-0.06993002
0.138348067,0.011392794
0.051314261,-0.121559582
-0.041824682,-0.014745773
0.073173809,-0.178403711
-0.089318494,-0.017191074
-0.139457036,0.039921523
-0.150348525,0.091726901
-0.152531083,0.08760591
0.523199632,0.169195966
-0.084364242,-0.152231061
-0.059712451,-0.050147101
-0.042613476,-0.075335183
-0.06449075,-0.028769991
-0.012430454,-0.00066869
-0.055351608,-0.063951737
0.006263293,-0.059590819
0.02697922,-0.043315776
0.271173181,0.085075404
0.271110707,0.074699983
-0.065885308,-0.085609148
-0.122758994,0.024311964
0.115602559,-0.132742908
-0.07261602,-0.041819333
0.049235812,-0.268201392
0.018288393,-0.110707914
-0.020366674,-0.135045781
-0.048600735,-0.089717318
-0.013679375,-0.118342876
-0.158549688,0.083599153
0.213951662,0.146783389
-0.066967109,-0.099925066
-0.058662802,0.136936398
-0.037652234,-0.044879862
-0.089180588,-0.049217893
0.24452704,0.11251156
-0.082877059,-0.04330766
0.096685295,-0.047976261
0.110876194,0.005560724
0.005086729,-0.011856685
-0.373951548,0.5114478
-0.04539747,0.021191705
0.037690781,0.020825677
-0.162216812,0.141953221
-0.090969052,-0.042372277
-0.297664982,0.414584675
0.313894997,0.22484336
0.036544003,0.108276526
0.045580053,-0.182938313
-0.002900086,0.026233847
-0.28005573,0.346417569
-0.341168354,0.445723092
0.472587197,0.262554081
-0.039651072,0.041362881
-0.110606457,0.047838992
-0.071332176,-0.082341428
0.004015013,-0.047048129
-0.046169584,-0.225515541
0.135785638,-0.156018967
-0.089848653,0.022583393
-0.203694316,0.201140581
0.026831586,-0.052379618
0.07928717,-0.137561141
-0.061915757,-0.33977041
-0.043078328,-0.030811972
-0.001276572,-0.093374357
0.105416342,-0.070540782
-0.092932786,0.004022252
-0.040098169,-0.077470172
0.159952466,0.081197542
-0.054978335,-0.072633223
0.15939271,0.055565097
0.02197101,-0.153502725
-0.192753232,0.151756426
-0.100168878,0.01206965
-0.069811967,-0.039141213
-0.073369257,0.053478394
0.039556202,-0.012947654
-0.082616097,-0.093648636
-0.048594634,-0.137807486
-0.06197982,-0.071881485
-0.173592688,0.155828955
-0.087239145,0.018923618
0.03223099,-0.025988649
0.363770246,0.156721769
-0.059274786,-0.011539425
-0.043770764,0.204290852
-0.296936992,0.405711641
-0.05841431,-0.05060497
-0.070030362,-0.034001523
0.231238976,0.076738579
0.222212069,0.040854739
0.392479635,0.112944322
0.363187757,0.140897753
-0.123624651,0.102632815
0.019869018,-0.026828456
-0.029845685,-0.254686112
-0.025303208,0.010633266
-0.061232051,-0.132563165
-0.052784636,-0.054206469
-0.047758837,-0.069556943
0.131363983,0.158141095
0.239103463,0.109592257
0.134754763,0.263861617
-0.238568035,0.269166032
0.026370371,-0.039821987
-0.043862069,-0.030451906
-0.061019277,-0.033043469
-0.109346209,0.037938052
-0.077770257,-0.062669129
-0.262647066,0.32150847
-0.073738239,-0.053719669
-0.025588342,-0.033596109
-0.04671629,-0.024085907
-0.067608276,-0.025021856
-0.081078768,-0.037246263
-0.080795737,-0.043794637
-0.078414065,-0.106743181
-0.008756628,-0.094829951
0.048249554,-0.07511364
-0.076182219,-0.028450993
-0.016366768,-0.062465333
-0.022551577,-0.078017383
-0.025833315,-0.070837749
-0.123535369,0.112178256
0.020417764,-0.024025776
-0.012222146,-0.056714105
-0.078761655,-0.00670087
-0.063276293,-0.074685074
-0.003588635,-0.11766677
0.059790284,-0.055943526
0.031267453,-0.052825894
0.014796958,-0.052914038
-0.017510477,-0.063171589
-0.042001587,-0.097534019
-0.025253422,-0.07289069
0.060404127,-0.130727121
0.036271021,0.058334819
0.024917019,-0.049189471
0.010354821,-0.059778161
0.008787871,-0.047136571
0.26714575,0.09189759
-0.113277299,-0.062026027
-0.06975426,-0.194825338
-0.038010625,-0.063169452
-0.017053149,-0.037184642
-0.008172521,-0.090842511
-0.016617884,-0.053236709
0.040212326,-0.125983238
-0.011450009,0.017760463
0.280396133,0.049571951
-0.001843746,-0.01182572
-0.024543066,-0.194026729
-0.038164023,-0.046422814
-0.018006795,-0.079331491
-0.040620255,-0.078326073
-0.006872463,-0.197617004
0.011792771,0.012367691
-0.034455839,-0.064322868
0.011985278,-0.048370049
-0.035346787,-0.091370974
0.016803137,-0.139185258
0.077579302,-0.059098145
-0.052788067,-0.029044964
-0.096301221,-0.043933287
-0.020134849,-0.130132592
0.02126918,-0.028411108
-0.016436002,-0.016587692
-0.055908815,-0.032097937
0.110457362,-0.070019498
-0.122038127,0.028396236
0.067588005,-0.043296797
0.010606736,-0.081771145
-0.117833401,0.157526204
0.050466723,0.002102313
-0.063960585,0.104201971
-0.060718975,-0.009501464
0.074414339,-0.140520743
-0.072942356,0.066796888
0.021911149,-0.012940171
0.010004276,0.02710332
-0.030120012,-0.112260016
0.090862597,-0.059916757
-0.008533981,0.011603008
-0.030581259,-0.058462452
-0.067316119,0.000690478
-0.043363668,-0.035031117
-0.030326593,-0.014148361
-0.037869074,-0.053359049
-0.016579708,-0.046646917
0.128912295,-0.069544162
